epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,104.705,0.01292,1,1,0.02382,1.111e-05,1.111e-05,1.111e-05
2,202.855,0.03915,1,1,0.01052,1.68317e-05,1.68317e-05,1.68317e-05
